PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
-1.5279380383593275,1.266989801811655,-1.5661069258891576,333,female,1.4852868701862427,0.4327933656785018,-0.4736736092984604,PC 17572,0.8964967865378598,D33,C
-1.5240501553100672,1.266989801811655,-0.3693648410115938,246,female,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,2926,-0.12491978668775715,B96 B98,S
-1.5201622722608068,-0.7892723355548015,-1.5661069258891576,620,male,2.7165564820316566,-0.47454519624983954,0.7676298785983874,113509,0.5995101505357573,B30,C
-1.5162743892115464,1.266989801811655,-1.5661069258891576,873,male,0.0,-0.47454519624983954,-0.4736736092984604,19947,0.06635974158478332,C52,S
-1.512386506162286,1.266989801811655,-0.3693648410115938,707,female,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,C.A. 31026,-0.43700743807979686,B96 B98,S
-1.5084986231130257,-0.7892723355548015,0.8273772438659699,595,male,-0.0922773199906937,-0.47454519624983954,-0.4736736092984604,2697,-0.5028639729296732,B96 B98,C
-1.5046107400637654,1.266989801811655,-0.3693648410115938,853,female,-1.9007045623886454,0.4327933656785018,2.0089333664952354,C.A. 34651,-0.08968408411123653,B96 B98,S
-1.5007228570145048,-0.7892723355548015,0.8273772438659699,299,male,-1.4389784579466152,4.0621476133918675,2.0089333664952354,CA 2144,0.2958951755118318,B96 B98,S
-1.4968349739652445,-0.7892723355548015,0.8273772438659699,749,male,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,2669,-0.5028639729296732,B96 B98,C
-1.492947090915984,1.266989801811655,-1.5661069258891576,385,female,0.6387890120425208,-0.47454519624983954,-0.4736736092984604,113572,0.962353321387736,B28,S
-1.4890592078667237,-0.7892723355548015,-1.5661069258891576,337,male,1.1774694672248893,0.4327933656785018,-0.4736736092984604,36973,1.0323213593611125,C83,S
-1.4851713248174634,-0.7892723355548015,0.8273772438659699,755,male,-1.9776589131289837,2.2474704895351842,2.0089333664952354,347088,-0.08666388103324908,B96 B98,S
-1.481283441768203,-0.7892723355548015,-1.5661069258891576,784,male,0.0,-0.47454519624983954,-0.4736736092984604,PC 17605,-0.09027201697708476,B96 B98,C
-1.4773955587189427,1.266989801811655,0.8273772438659699,560,male,0.0,0.4327933656785018,0.7676298785983874,2661,-0.3414522396297103,B96 B98,C
-1.4735076756696823,1.266989801811655,-0.3693648410115938,596,female,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,C.A. 29395,-0.43700743807979686,F33,S
-1.469619792620422,-0.7892723355548015,0.8273772438659699,185,male,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,S.P. 3464,-0.4841568350646187,B96 B98,S
-1.4657319095711616,1.266989801811655,0.8273772438659699,25,female,-0.977252353504585,3.1548090514635256,2.0089333664952354,3101281,-0.4888542575852486,B96 B98,S
-1.461844026521901,-0.7892723355548015,0.8273772438659699,440,male,-0.2846631968415396,1.340131927606843,-0.4736736092984604,315151,-0.47400492578514347,B96 B98,S
-1.4579561434726407,-0.7892723355548015,-0.3693648410115938,396,male,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,C.A. 33111,-0.43700743807979686,B96 B98,S
-1.4540682604233803,-0.7892723355548015,0.8273772438659699,300,female,-1.0542067042449232,4.0621476133918675,2.0089333664952354,CA 2144,0.2958951755118318,B96 B98,S
-1.45018037737412,-0.7892723355548015,-0.3693648410115938,376,male,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,S.O.C. 14879,0.8314778546749452,B96 B98,S
-1.4462924943248596,-0.7892723355548015,0.8273772438659699,161,male,-0.2846631968415396,0.4327933656785018,-0.4736736092984604,2680,-0.3573908580066095,B96 B98,C
-1.4424046112755993,1.266989801811655,0.8273772438659699,87,male,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,1601,0.48910360681684706,B96 B98,S
-1.438516728226339,-0.7892723355548015,0.8273772438659699,546,male,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,348123,-0.494391296561559,F G73,S
-1.4346288451770786,-0.7892723355548015,0.8273772438659699,778,male,0.0,-0.47454519624983954,-0.4736736092984604,349208,-0.4894421904510968,B96 B98,S
-1.4307409621278182,-0.7892723355548015,0.8273772438659699,563,male,0.0,-0.47454519624983954,-0.4736736092984604,374746,-0.4863374216869257,B96 B98,S
-1.4268530790785579,1.266989801811655,-0.3693648410115938,127,male,-2.2216042049758564,-0.47454519624983954,2.0089333664952354,248738,-0.06451572512800753,B96 B98,S
-1.4229651960292975,1.266989801811655,0.8273772438659699,223,female,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,364516,-0.397241430886295,B96 B98,S
-1.419077312980037,-0.7892723355548015,0.8273772438659699,842,male,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,345767,-0.46720946885967163,B96 B98,S
-1.4151894299307766,1.266989801811655,0.8273772438659699,737,male,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,345779,-0.45714212526638004,B96 B98,S
-1.4113015468815162,1.266989801811655,0.8273772438659699,519,female,0.0,-0.47454519624983954,-0.4736736092984604,330932,-0.49162277707340374,B96 B98,Q
-1.4074136638322559,-0.7892723355548015,-1.5661069258891576,141,male,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,113059,0.29992211294914856,B96 B98,S
-1.4035257807829955,1.266989801811655,-0.3693648410115938,386,female,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,SO/C 14885,-0.43700743807979686,B96 B98,S
-1.3996378977337351,1.266989801811655,0.8273772438659699,52,female,0.25401725834082894,2.2474704895351842,-0.4736736092984604,3101278,-0.32928686163157667,B96 B98,S
-1.3957500146844748,-0.7892723355548015,0.8273772438659699,255,male,-1.0542067042449232,0.4327933656785018,3.250236854392083,W./C. 6608,0.04370821849987721,B96 B98,S
-1.3918621316352144,-0.7892723355548015,0.8273772438659699,764,male,0.0,-0.47454519624983954,-0.4736736092984604,SOTON/OQ 392086,-0.4863374216869257,B96 B98,S
-1.387974248585954,1.266989801811655,-1.5661069258891576,259,female,-0.5155262490625547,2.2474704895351842,2.0089333664952354,19950,4.647001076532463,C23 C25 C27,S
-1.3840863655366937,-0.7892723355548015,0.8273772438659699,149,male,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,343275,-0.4863374216869257,B96 B98,S
-1.3801984824874334,-0.7892723355548015,0.8273772438659699,159,male,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,343276,-0.4863374216869257,B96 B98,S
-1.3763105994381728,-0.7892723355548015,0.8273772438659699,31,male,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,347466,-0.4902797934380587,B96 B98,S
-1.3724227163889124,-0.7892723355548015,-1.5661069258891576,150,male,1.2544238179652276,0.4327933656785018,-0.4736736092984604,W.E.P. 5734,0.5833178351003071,E31,S
-1.368534833339652,-0.7892723355548015,0.8273772438659699,209,male,-0.2846631968415396,0.4327933656785018,2.0089333664952354,C.A. 2315,-0.23415046467497105,B96 B98,S
-1.3646469502903917,-0.7892723355548015,0.8273772438659699,184,male,2.2548303775896263,-0.47454519624983954,-0.4736736092984604,364500,-0.5024451714361923,B96 B98,S
-1.3607590672411314,-0.7892723355548015,0.8273772438659699,740,male,0.0,-0.47454519624983954,-0.4736736092984604,374910,-0.4863374216869257,B96 B98,S
-1.356871184191871,-0.7892723355548015,-1.5661069258891576,292,male,3.1782825864736868,-0.47454519624983954,-0.4736736092984604,PC 17754,0.0493298231623713,A5,C
-1.3529833011426107,1.266989801811655,-1.5661069258891576,308,male,-0.5155262490625547,-0.47454519624983954,0.7676298785983874,PC 17759,0.6272778976347743,D10 D12,C
-1.3490954180933503,1.266989801811655,-0.3693648410115938,219,female,0.3309716090811673,-0.47454519624983954,0.7676298785983874,231919,-0.18532384824750675,B96 B98,S
-1.34520753504409,-0.7892723355548015,-0.3693648410115938,422,male,0.3309716090811673,0.4327933656785018,-0.4736736092984604,244367,-0.12491978668775715,B96 B98,S
-1.3413196519948296,-0.7892723355548015,0.8273772438659699,656,female,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,349245,-0.4894421904510968,B96 B98,S
-1.337431768945569,-0.7892723355548015,0.8273772438659699,658,male,0.0,-0.47454519624983954,-0.4736736092984604,349215,-0.4894421904510968,B96 B98,S
-1.3335438858963087,-0.7892723355548015,-1.5661069258891576,858,male,-0.6694349505432314,-0.47454519624983954,0.7676298785983874,35281,0.907737982394129,D26,S
-1.3296560028470483,-0.7892723355548015,0.8273772438659699,405,male,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,7540,-0.4741720436887921,B96 B98,S
-1.325768119797788,-0.7892723355548015,0.8273772438659699,312,male,0.5618346613021824,1.340131927606843,-0.4736736092984604,3101276,-0.4888542575852486,B96 B98,S
-1.3218802367485276,-0.7892723355548015,0.8273772438659699,542,male,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,349207,-0.4894421904510968,B96 B98,S
-1.3179923536992673,1.266989801811655,0.8273772438659699,724,female,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,343120,-0.494391296561559,B96 B98,S
-1.314104470650007,1.266989801811655,0.8273772438659699,559,male,0.0,-0.47454519624983954,-0.4736736092984604,312991,-0.4918744606632361,B96 B98,S
-1.3102165876007466,-0.7892723355548015,0.8273772438659699,675,male,0.6387890120425208,-0.47454519624983954,-0.4736736092984604,349249,-0.4894421904510968,B96 B98,S
-1.3063287045514862,1.266989801811655,0.8273772438659699,552,female,0.0,0.4327933656785018,-0.4736736092984604,371110,-0.1621689579829361,B96 B98,Q
-1.3024408215022258,-0.7892723355548015,-1.5661069258891576,667,male,1.3313781687055661,-0.47454519624983954,-0.4736736092984604,110465,0.39858208016340624,C110,S
-1.2985529384529655,-0.7892723355548015,0.8273772438659699,882,female,-1.169638230355431,0.4327933656785018,-0.4736736092984604,2665,-0.3573908580066095,B96 B98,C
-1.294665055403705,-0.7892723355548015,0.8273772438659699,67,male,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,324669,-0.4863374216869257,B96 B98,S
-1.2907771723544446,-0.7892723355548015,0.8273772438659699,417,female,-0.7463893012835698,0.4327933656785018,-0.4736736092984604,4136,-0.4505983519307405,B96 B98,S
-1.2868892893051842,-0.7892723355548015,0.8273772438659699,46,female,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,2627,-0.3573083057891445,B96 B98,C
-1.2830014062559238,-0.7892723355548015,0.8273772438659699,645,male,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,STON/O 2. 3101294,-0.4888542575852486,B96 B98,S
-1.2791135232066635,-0.7892723355548015,0.8273772438659699,178,male,3.139805411103518,-0.47454519624983954,-0.4736736092984604,370369,-0.49237782784290063,B96 B98,Q
-1.2752256401574031,-0.7892723355548015,-0.3693648410115938,826,male,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,11668,-0.22559322262067316,B96 B98,S
-1.2713377571081428,-0.7892723355548015,-1.5661069258891576,70,male,-0.4385718983222164,-0.47454519624983954,0.7676298785983874,PC 17558,4.335332226633905,B58 B60,C
-1.2674498740588824,-0.7892723355548015,0.8273772438659699,24,female,-2.1315676146096605,3.1548090514635256,2.0089333664952354,347082,-0.01870931177853076,B96 B98,S
-1.263561991009622,-0.7892723355548015,-0.3693648410115938,362,male,-0.6694349505432314,1.340131927606843,-0.4736736092984604,S.O.C. 14879,0.8314778546749452,B96 B98,S
-1.2596741079603617,-0.7892723355548015,0.8273772438659699,551,male,0.0,-0.47454519624983954,-0.4736736092984604,A4. 54510,-0.4863374216869257,B96 B98,S
-1.2557862249111011,-0.7892723355548015,-0.3693648410115938,575,male,0.21554008297065974,0.4327933656785018,-0.4736736092984604,237736,-0.04295550208861426,B96 B98,C
-1.2518983418618408,1.266989801811655,-0.3693648410115938,848,female,0.21554008297065974,-0.47454519624983954,-0.4736736092984604,27267,-0.3866707201133388,E101,S
-1.2480104588125804,-0.7892723355548015,-1.5661069258891576,857,male,1.8700586238879346,-0.47454519624983954,0.7676298785983874,35281,0.907737982394129,D26,S
-1.24412257576332,1.266989801811655,0.8273772438659699,588,male,-1.3620241072062766,0.4327933656785018,-0.4736736092984604,2651,-0.42207354059350805,B96 B98,C
-1.2402346927140597,-0.7892723355548015,0.8273772438659699,525,male,0.0,-0.47454519624983954,-0.4736736092984604,370372,-0.49237782784290063,B96 B98,Q
-1.2363468096647994,1.266989801811655,0.8273772438659699,499,male,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,C 17369,-0.5046257580584992,B96 B98,S
-1.232458926615539,1.266989801811655,0.8273772438659699,653,female,0.0,0.4327933656785018,0.7676298785983874,2668,-0.19824427701513722,F E69,C
-1.2285710435662787,-0.7892723355548015,0.8273772438659699,234,male,1.1774694672248893,-0.47454519624983954,-0.4736736092984604,347061,-0.5079822104125026,B96 B98,S
-1.2246831605170183,-0.7892723355548015,0.8273772438659699,225,male,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,349241,-0.4894421904510968,B96 B98,C
-1.220795277467758,-0.7892723355548015,0.8273772438659699,165,male,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,SOTON/O.Q. 3101307,-0.5064721088735089,B96 B98,S
-1.2169073944184976,-0.7892723355548015,0.8273772438659699,695,female,1.3313781687055661,0.4327933656785018,-0.4736736092984604,A/5. 3337,-0.35646868933346404,B96 B98,S
-1.213019511369237,1.266989801811655,-0.3693648410115938,851,female,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,228414,-0.12491978668775715,B96 B98,S
-1.2091316283199767,-0.7892723355548015,-0.3693648410115938,772,male,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,C.A. 29178,-0.3866707201133388,B96 B98,S
-1.2052437452707163,-0.7892723355548015,-0.3693648410115938,685,male,-0.5155262490625547,-0.47454519624983954,-0.4736736092984604,SC/PARIS 2133,-0.3454791770670269,B96 B98,C
-1.201355862221456,1.266989801811655,-1.5661069258891576,585,female,-0.8233436520239081,-0.47454519624983954,2.0089333664952354,11752,-0.11921562980779811,D47,S
-1.1974679791721956,-0.7892723355548015,-1.5661069258891576,271,male,0.5618346613021824,0.4327933656785018,-0.4736736092984604,113803,0.4207302360686478,C123,S
-1.1935800961229353,-0.7892723355548015,0.8273772438659699,618,male,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,7534,-0.4628462821463391,B96 B98,S
-1.189692213073675,-0.7892723355548015,-1.5661069258891576,282,male,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,PC 17593,0.9462455716384695,B86,C
-1.1858043300244145,-0.7892723355548015,0.8273772438659699,99,female,0.0,-0.47454519624983954,2.0089333664952354,2678,-0.3414522396297103,B96 B98,C
-1.1819164469751542,1.266989801811655,0.8273772438659699,597,female,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,347081,-0.49237782784290063,B96 B98,S
-1.1780285639258938,1.266989801811655,0.8273772438659699,319,female,-0.4385718983222164,0.4327933656785018,-0.4736736092984604,STON/O2. 3101279,-0.32928686163157667,B96 B98,S
-1.1741406808766333,-0.7892723355548015,0.8273772438659699,116,male,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,365222,-0.5125125150294839,B96 B98,Q
-1.170252797827373,-0.7892723355548015,-0.3693648410115938,32,male,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,231945,-0.41687275089321363,B96 B98,S
-1.1663649147781125,-0.7892723355548015,-0.3693648410115938,586,male,-0.8233436520239081,0.4327933656785018,0.7676298785983874,C.A. 33112,0.09152810056801232,B96 B98,S
-1.1624770317288522,1.266989801811655,0.8273772438659699,29,male,-0.20770884610120124,-0.47454519624983954,-0.4736736092984604,350043,-0.49145565916975514,B96 B98,S
-1.1585891486795918,-0.7892723355548015,0.8273772438659699,254,female,-1.5928871594272918,1.340131927606843,2.0089333664952354,W./C. 6608,0.04370821849987721,B96 B98,S
-1.1547012656303315,-0.7892723355548015,-0.3693648410115938,580,male,0.5233574859320133,-0.47454519624983954,2.0089333664952354,230080,-0.12491978668775715,F2,S
-1.1508133825810711,-0.7892723355548015,-0.3693648410115938,121,male,0.9466064150038742,-0.47454519624983954,-0.4736736092984604,244310,-0.3866707201133388,B96 B98,S
-1.1469254995318108,-0.7892723355548015,-0.3693648410115938,68,male,1.6391955716669195,-0.47454519624983954,-0.4736736092984604,S.O.P. 1166,-0.39623469652696586,B96 B98,S
-1.1430376164825504,1.266989801811655,-1.5661069258891576,643,female,-0.5924805998028931,0.4327933656785018,-0.4736736092984604,113776,0.6925485130875209,C2,S
-1.13914973343329,-0.7892723355548015,0.8273772438659699,532,male,1.985490149998442,-0.47454519624983954,-0.4736736092984604,A.5. 11206,-0.4863374216869257,B96 B98,S
-1.1352618503840297,-0.7892723355548015,0.8273772438659699,889,male,0.8311748888933667,-0.47454519624983954,2.0089333664952354,A/5. 851,-0.35646868933346404,B96 B98,S
-1.1313739673347691,-0.7892723355548015,0.8273772438659699,612,male,0.0,-0.47454519624983954,-0.4736736092984604,Fa 265302,-0.5011867534870308,B96 B98,S
-1.1274860842855088,-0.7892723355548015,-1.5661069258891576,866,male,1.6391955716669195,-0.47454519624983954,0.7676298785983874,PC 17597,0.5874293382238074,B96 B98,C
-1.1235982012362484,1.266989801811655,0.8273772438659699,287,female,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,35851,-0.49271407711891657,B96 B98,Q
-1.119710318186988,-0.7892723355548015,0.8273772438659699,181,male,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,SOTON/OQ 392090,-0.4863374216869257,B96 B98,S
-1.1158224351377277,-0.7892723355548015,0.8273772438659699,767,male,0.0,-0.47454519624983954,-0.4736736092984604,315037,-0.47400492578514347,B96 B98,S
-1.1119345520884674,-0.7892723355548015,0.8273772438659699,716,male,0.0,6.784163299176891,2.0089333664952354,CA. 2343,0.7519458402879414,B96 B98,S
-1.108046669039207,-0.7892723355548015,0.8273772438659699,186,male,1.100515116484551,-0.47454519624983954,0.7676298785983874,371362,-0.32425318983493084,B96 B98,S
-1.1041587859899467,1.266989801811655,-0.3693648410115938,847,female,0.7926977135231975,-0.47454519624983954,-0.4736736092984604,C.A. 33595,-0.331300330350235,B96 B98,S
-1.1002709029406863,-0.7892723355548015,0.8273772438659699,82,male,-0.2846631968415396,-0.47454519624983954,-0.4736736092984604,347068,-0.4918744606632361,B96 B98,S
-1.096383019891426,-0.7892723355548015,0.8273772438659699,129,male,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,315093,-0.47400492578514347,B96 B98,S
-1.0924951368421656,-0.7892723355548015,0.8273772438659699,628,male,-2.208521965349999,3.1548090514635256,0.7676298785983874,3101295,0.1506737441786005,B96 B98,S
-1.088607253792905,1.266989801811655,0.8273772438659699,293,male,-1.5928871594272918,-0.47454519624983954,2.0089333664952354,363291,-0.2351571990343002,B96 B98,S
-1.0847193707436447,1.266989801811655,-1.5661069258891576,157,female,0.0,-0.47454519624983954,0.7676298785983874,113505,0.4589861417231558,E33,S
-1.0808314876943843,-0.7892723355548015,0.8273772438659699,760,female,1.1774694672248893,0.4327933656785018,4.491540342288931,347088,-0.08666388103324908,B96 B98,S
-1.076943604645124,-0.7892723355548015,-1.5661069258891576,69,male,0.0,-0.47454519624983954,-0.4736736092984604,PC 17318,-0.12642988822675086,B96 B98,S
